,Befolkning,Total Omsättning,Omsättning per Invånare,Antal Bankomater,Befolknigstäthet,Genomsnittlig Ålder,Antal Transaktioner,Antal Transaktioner Per Bankomat,Genomsnittlig Transaktionsstorlek,Antal Invånare Per Bankomat,Utrikesfödda,Andel utrikesfödda
Boxholm,4984,5625062,537.255205348615,1,10.1,48,2834,2834.0,1984.848976711362,4984.0,368,0.0738362760834671
Boxholm,5148,5625062,537.255205348615,1,10.4,48,2834,2834.0,1984.848976711362,5148.0,498,0.09673659673659674
Boxholm,5045,5625062,537.255205348615,1,10.2,48,2834,2834.0,1984.848976711362,5045.0,423,0.08384539147670961
Boxholm,5247,5625062,537.255205348615,1,10.5,48,2834,2834.0,1984.848976711362,5247.0,530,0.10101010101010101
Boxholm,5143,5625062,537.255205348615,1,10.4,48,2834,2834.0,1984.848976711362,5143.0,498,0.09683064359323353
Boxholm,5019,5625062,537.255205348615,1,10.1,48,2834,2834.0,1984.848976711362,5019.0,388,0.0773062363020522
Boxholm,5021,5625062,537.255205348615,1,10.1,48,2834,2834.0,1984.848976711362,5021.0,388,0.07727544313881697
Boxholm,5172,5625062,537.255205348615,1,10.4,48,2834,2834.0,1984.848976711362,5172.0,510,0.09860788863109049
Boxholm,5250,5625062,537.255205348615,1,10.5,48,2834,2834.0,1984.848976711362,5250.0,530,0.10095238095238095
Boxholm,5182,5625062,537.255205348615,1,10.3,48,2834,2834.0,1984.848976711362,5182.0,501,0.09668081821690468
Boxholm,5014,5625062,537.255205348615,1,10.1,48,2834,2834.0,1984.848976711362,5014.0,368,0.07339449541284404
Boxholm,5127,5625062,537.255205348615,1,10.4,48,2834,2834.0,1984.848976711362,5127.0,498,0.09713282621416033
Ydre,3460,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3460.0,311,0.08988439306358381
Ydre,3469,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3469.0,324,0.09339867396944364
Ydre,3559,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3559.0,366,0.10283787580781119
Ydre,3464,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3464.0,324,0.09353348729792148
Ydre,3464,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3464.0,347,0.10017321016166282
Ydre,3536,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3536.0,366,0.10350678733031674
Ydre,3544,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3544.0,388,0.10948081264108352
Ydre,3473,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3473.0,347,0.09991361934926576
Ydre,3547,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3547.0,365,0.10290386241894559
Ydre,3539,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3539.0,388,0.10963549025148348
Ydre,3560,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3560.0,366,0.10280898876404494
Ydre,3504,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3504.0,373,0.10644977168949772
Ydre,3486,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3486.0,347,0.09954102122776821
Ydre,3482,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3482.0,311,0.08931648477886273
Ydre,3512,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3512.0,373,0.10620728929384966
Ydre,3544,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3544.0,365,0.10299097065462753
Ydre,3480,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3480.0,311,0.08936781609195402
Ydre,3515,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3515.0,380,0.10810810810810811
Ydre,3557,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3557.0,366,0.10289569862243464
Ydre,3519,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3519.0,380,0.10798522307473714
Ydre,3546,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3546.0,365,0.10293288212069938
Ydre,3542,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3542.0,388,0.10954263128176171
Ydre,3518,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3518.0,373,0.10602615122228538
Ydre,3490,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3490.0,311,0.08911174785100287
Ydre,3553,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3553.0,365,0.10273008725021109
Ydre,3468,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3468.0,311,0.08967704728950404
Ydre,3529,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3529.0,380,0.10767922924341174
Ydre,3514,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3514.0,380,0.10813887307911212
Ydre,3502,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3502.0,373,0.10651056539120503
Ydre,3549,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3549.0,388,0.1093265708650324
Ydre,3524,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3524.0,366,0.10385925085130533
Ydre,3465,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3465.0,347,0.10014430014430015
Ydre,3550,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3550.0,388,0.10929577464788733
Ydre,3547,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3547.0,366,0.10318579080913448
Ydre,3527,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3527.0,366,0.10377091012191664
Ydre,3471,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3471.0,311,0.08959953903774129
Ydre,3490,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3490.0,324,0.09283667621776505
Ydre,3585,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3585.0,378,0.10543933054393305
Ydre,3536,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3536.0,388,0.10972850678733032
Ydre,3513,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3513.0,365,0.10389980074010817
Ydre,3469,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3469.0,347,0.10002882675122514
Ydre,3515,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3515.0,373,0.10611664295874822
Ydre,3463,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3463.0,324,0.0935604966791799
Ydre,3487,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3487.0,324,0.09291654717522226
Ydre,3493,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3493.0,380,0.10878900658459777
Ydre,3515,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3515.0,380,0.10810810810810811
Ydre,3561,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3561.0,378,0.10614995787700084
Ydre,3480,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3480.0,324,0.09310344827586207
Ydre,3525,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3525.0,365,0.10354609929078014
Ydre,3558,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3558.0,388,0.10905002810567735
Ydre,3470,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3470.0,324,0.09337175792507205
Ydre,3501,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3501.0,365,0.10425592687803485
Ydre,3491,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3491.0,347,0.09939845316528216
Ydre,3485,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3485.0,380,0.10903873744619799
Ydre,3589,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3589.0,378,0.10532181666202285
Ydre,3501,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3501.0,365,0.10425592687803485
Ydre,3541,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3541.0,388,0.10957356678904265
Ydre,3521,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3521.0,373,0.10593581368929282
Ydre,3488,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3488.0,324,0.09288990825688073
Ydre,3514,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3514.0,365,0.10387023335230507
Ydre,3584,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3584.0,378,0.10546875
Ydre,3494,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3494.0,347,0.0993131081854608
Ydre,3502,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3502.0,380,0.10850942318675043
Ydre,3589,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3589.0,378,0.10532181666202285
Ydre,3485,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3485.0,311,0.08923959827833572
Ydre,3499,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3499.0,380,0.1086024578450986
Ydre,3487,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3487.0,311,0.08918841410954975
Ydre,3534,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3534.0,373,0.1055461233729485
Ydre,3469,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3469.0,347,0.10002882675122514
Ydre,3607,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3607.0,378,0.10479622955364569
Ydre,3476,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3476.0,324,0.09321058688147296
Ydre,3585,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3585.0,378,0.10543933054393305
Ydre,3541,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3541.0,373,0.10533747528946626
Ydre,3533,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3533.0,373,0.10557599773563543
Ydre,3599,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3599.0,378,0.10502917477076966
Ydre,3546,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3546.0,378,0.1065989847715736
Ydre,3469,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3469.0,347,0.10002882675122514
Ydre,3500,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3500.0,380,0.10857142857142857
Ydre,3503,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3503.0,380,0.10847844704538967
Ydre,3574,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3574.0,366,0.10240626748740907
Ydre,3585,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3585.0,378,0.10543933054393305
Ydre,3582,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3582.0,378,0.10552763819095477
Ydre,3475,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3475.0,347,0.09985611510791367
Ydre,3487,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3487.0,324,0.09291654717522226
Ydre,3565,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3565.0,388,0.108835904628331
Ydre,3534,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3534.0,365,0.10328239954725524
Ydre,3570,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3570.0,366,0.10252100840336134
Ydre,3534,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3534.0,365,0.10328239954725524
Ydre,3489,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3489.0,311,0.08913728862138148
Ydre,3470,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3470.0,347,0.1
Ydre,3547,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3547.0,388,0.1093882153932901
Ydre,3572,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3572.0,366,0.10246360582306831
Ydre,3524,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3524.0,373,0.10584562996594779
Ydre,3506,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3506.0,380,0.10838562464346833
Ydre,3548,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3548.0,388,0.10935738444193913
Ydre,3478,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3478.0,324,0.09315698677400805
Ydre,3539,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3539.0,365,0.1031364792314213
Ydre,3534,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3534.0,373,0.1055461233729485
Ydre,3499,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3499.0,311,0.08888253786796227
Ydre,3585,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3585.0,378,0.10543933054393305
Ydre,3572,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3572.0,366,0.10246360582306831
Ydre,3475,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3475.0,311,0.08949640287769785
Ydre,3492,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3492.0,311,0.08906071019473082
Ydre,3533,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3533.0,388,0.1098216812906878
Ydre,3456,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3456.0,324,0.09375
Ydre,3504,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3504.0,373,0.10644977168949772
Ydre,3485,3710414,527.7971550497866,1,5.4,50,1874,1874.0,1979.9434364994663,3485.0,347,0.09956958393113342
Ydre,3581,3710414,527.7971550497866,1,5.5,50,1874,1874.0,1979.9434364994663,3581.0,366,0.1022060876850042
Vårgårda,10571,12269706,525.6042666209732,3,26.5,44,5503,1834.3333333333333,2229.639469380338,3523.6666666666665,1240,0.11730205278592376
Vårgårda,11320,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3773.3333333333335,1688,0.14911660777385158
Vårgårda,11423,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3807.6666666666665,1688,0.1477720388689486
Vårgårda,10555,12269706,525.6042666209732,3,26.5,44,5503,1834.3333333333333,2229.639469380338,3518.3333333333335,1240,0.11747986736144007
Vårgårda,11532,12269706,525.6042666209732,3,28.8,44,5503,1834.3333333333333,2229.639469380338,3844.0,1707,0.14802289281997918
Vårgårda,10576,12269706,525.6042666209732,3,26.5,44,5503,1834.3333333333333,2229.639469380338,3525.3333333333335,1240,0.1172465960665658
Vårgårda,10496,12269706,525.6042666209732,3,26.0,44,5503,1834.3333333333333,2229.639469380338,3498.6666666666665,1062,0.10118140243902439
Vårgårda,10871,12269706,525.6042666209732,3,27.3,44,5503,1834.3333333333333,2229.639469380338,3623.6666666666665,1424,0.13099070922638212
Vårgårda,10430,12269706,525.6042666209732,3,26.0,44,5503,1834.3333333333333,2229.639469380338,3476.6666666666665,1062,0.10182166826462129
Vårgårda,11428,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3809.3333333333335,1688,0.14770738536926847
Vårgårda,10826,12269706,525.6042666209732,3,27.3,44,5503,1834.3333333333333,2229.639469380338,3608.6666666666665,1424,0.13153519305375946
Vårgårda,11357,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3785.6666666666665,1688,0.14863080038742627
Vårgårda,10505,12269706,525.6042666209732,3,26.0,44,5503,1834.3333333333333,2229.639469380338,3501.6666666666665,1062,0.10109471680152309
Vårgårda,10854,12269706,525.6042666209732,3,27.3,44,5503,1834.3333333333333,2229.639469380338,3618.0,1424,0.13119587248940484
Vårgårda,11583,12269706,525.6042666209732,3,28.8,44,5503,1834.3333333333333,2229.639469380338,3861.0,1707,0.14737114737114737
Vårgårda,10477,12269706,525.6042666209732,3,26.2,44,5503,1834.3333333333333,2229.639469380338,3492.3333333333335,1141,0.10890522096019853
Vårgårda,11359,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3786.3333333333335,1688,0.14860463068932125
Vårgårda,10690,12269706,525.6042666209732,3,26.9,44,5503,1834.3333333333333,2229.639469380338,3563.3333333333335,1336,0.12497661365762394
Vårgårda,10595,12269706,525.6042666209732,3,26.5,44,5503,1834.3333333333333,2229.639469380338,3531.6666666666665,1240,0.1170363378952336
Vårgårda,10450,12269706,525.6042666209732,3,26.0,44,5503,1834.3333333333333,2229.639469380338,3483.3333333333335,1062,0.1016267942583732
Vårgårda,11392,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3797.3333333333335,1688,0.14817415730337077
Vårgårda,10842,12269706,525.6042666209732,3,27.3,44,5503,1834.3333333333333,2229.639469380338,3614.0,1424,0.13134108098136876
Vårgårda,11317,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3772.3333333333335,1688,0.14915613678536715
Vårgårda,11398,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3799.3333333333335,1688,0.14809615722056502
Vårgårda,10836,12269706,525.6042666209732,3,27.3,44,5503,1834.3333333333333,2229.639469380338,3612.0,1424,0.1314138058324105
Vårgårda,10690,12269706,525.6042666209732,3,26.9,44,5503,1834.3333333333333,2229.639469380338,3563.3333333333335,1336,0.12497661365762394
Vårgårda,10567,12269706,525.6042666209732,3,26.5,44,5503,1834.3333333333333,2229.639469380338,3522.3333333333335,1240,0.1173464559477619
Vårgårda,11408,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3802.6666666666665,1688,0.1479663394109397
Vårgårda,10486,12269706,525.6042666209732,3,26.2,44,5503,1834.3333333333333,2229.639469380338,3495.3333333333335,1141,0.10881174899866489
Vårgårda,11397,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3799.0,1688,0.14810915153110468
Vårgårda,10463,12269706,525.6042666209732,3,26.0,44,5503,1834.3333333333333,2229.639469380338,3487.6666666666665,1062,0.10150052566185606
Vårgårda,10482,12269706,525.6042666209732,3,26.2,44,5503,1834.3333333333333,2229.639469380338,3494.0,1141,0.10885327227628315
Vårgårda,11317,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3772.3333333333335,1688,0.14915613678536715
Vårgårda,11580,12269706,525.6042666209732,3,28.8,44,5503,1834.3333333333333,2229.639469380338,3860.0,1707,0.14740932642487048
Vårgårda,11429,12269706,525.6042666209732,3,28.6,44,5503,1834.3333333333333,2229.639469380338,3809.6666666666665,1688,0.14769446145769533
Vårgårda,10846,12269706,525.6042666209732,3,27.3,44,5503,1834.3333333333333,2229.639469380338,3615.3333333333335,1424,0.13129264244882907
Vårgårda,10390,12269706,525.6042666209732,3,26.0,44,5503,1834.3333333333333,2229.639469380338,3463.3333333333335,1062,0.10221366698748797
Vårgårda,11582,12269706,525.6042666209732,3,28.8,44,5503,1834.3333333333333,2229.639469380338,3860.6666666666665,1707,0.14738387152477983
Vårgårda,11037,12269706,525.6042666209732,3,27.7,44,5503,1834.3333333333333,2229.639469380338,3679.0,1502,0.13608770499229864
Vårgårda,10844,12269706,525.6042666209732,3,27.3,44,5503,1834.3333333333333,2229.639469380338,3614.6666666666665,1424,0.13131685724824788
Vårgårda,10484,12269706,525.6042666209732,3,26.2,44,5503,1834.3333333333333,2229.639469380338,3494.6666666666665,1141,0.1088325066768409
Vårgårda,11150,12269706,525.6042666209732,3,28.0,44,5503,1834.3333333333333,2229.639469380338,3716.6666666666665,1591,0.14269058295964127
Vårgårda,11022,12269706,525.6042666209732,3,27.7,44,5503,1834.3333333333333,2229.639469380338,3674.0,1502,0.13627290872799855
Vårgårda,10742,12269706,525.6042666209732,3,26.9,44,5503,1834.3333333333333,2229.639469380338,3580.6666666666665,1336,0.12437162539564327
Vårgårda,11127,12269706,525.6042666209732,3,28.0,44,5503,1834.3333333333333,2229.639469380338,3709.0,1591,0.14298553069111172
Vårgårda,11032,12269706,525.6042666209732,3,27.7,44,5503,1834.3333333333333,2229.639469380338,3677.3333333333335,1502,0.13614938361131254
